ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-07-25 19:00:00,139.91707823465296,-73.6792456137563,86.41962385395394,137.90357588103956,142.0109272812204,-130.77256790920387,-130.77256790920387,-130.77256790920387,-24.618786695633847,-24.618786695633847,-24.618786695633847,1.0605569172073168,1.0605569172073168,1.0605569172073168,-107.21433813077736,-107.21433813077736,-107.21433813077736,0.0,0.0,0.0,9.14451032544909
2024-07-25 20:00:00,139.91154817458556,-57.39564392620017,105.67969445352792,137.89729559489115,142.00615395876144,-116.67902939635441,-116.67902939635441,-116.67902939635441,-10.366207672971642,-10.366207672971642,-10.366207672971642,0.927815092831269,0.927815092831269,0.927815092831269,-107.24063681621404,-107.24063681621404,-107.24063681621404,0.0,0.0,0.0,23.232518778231153
2024-07-25 21:00:00,139.90601811451816,-34.814853725745294,116.59339657379577,137.89101530874274,142.0013806363025,-98.89798691776497,-98.89798691776497,-98.89798691776497,7.562179482764992,7.562179482764992,7.562179482764992,0.806490111893729,0.806490111893729,0.806490111893729,-107.2666565124237,-107.2666565124237,-107.2666565124237,0.0,0.0,0.0,41.008031196753194
2024-07-25 22:00:00,139.90048805445076,-23.981939913805093,136.1132678038103,137.88473502259433,141.99660731384353,-84.93918268449865,-84.93918268449865,-84.93918268449865,21.653980855288506,21.653980855288506,21.653980855288506,0.6992305985839622,0.6992305985839622,0.6992305985839622,-107.2923941383711,-107.2923941383711,-107.2923941383711,0.0,0.0,0.0,54.961305369952115
2024-07-25 23:00:00,139.8949579943834,-18.041972818557532,146.5152929952606,137.87845473644597,141.99183399138462,-79.52305937942067,-79.52305937942067,-79.52305937942067,27.186252441624752,27.186252441624752,27.186252441624752,0.6085347888823602,0.6085347888823602,0.6085347888823602,-107.31784660992777,-107.31784660992777,-107.31784660992777,0.0,0.0,0.0,60.37189861496272
2024-07-26 00:00:00,139.889427934316,-32.03736307537139,130.74438910658267,137.87217445029756,141.9870606689257,-81.73959832226927,-81.73959832226927,-81.73959832226927,25.06670000014871,25.06670000014871,25.06670000014871,0.5367125175750622,0.5367125175750622,0.5367125175750622,-107.34301083999304,-107.34301083999304,-107.34301083999304,0.0,0.0,0.0,58.149829612046716
2024-07-26 01:00:00,139.8838978742486,-32.43229264623718,128.92621941436977,137.86589416414918,141.98228734646673,-86.96684058122342,-86.96684058122342,-86.96684058122342,19.91519392038004,19.91519392038004,19.91519392038004,0.48584923710693845,0.48584923710693845,0.48584923710693845,-107.3678837387104,-107.3678837387104,-107.3678837387104,0.0,0.0,0.0,52.91705729302517
2024-07-26 02:00:00,139.87836781418122,-32.21260355920257,129.59717451932323,137.85961387800083,141.97750159203443,-91.39854498623043,-91.39854498623043,-91.39854498623043,15.536144667422262,15.536144667422262,15.536144667422262,0.4577725599727992,0.4577725599727992,0.4577725599727992,-107.3924622136255,-107.3924622136255,-107.3924622136255,0.0,0.0,0.0,48.479822827950784
2024-07-26 03:00:00,139.8728377541138,-34.801798318613585,124.58001456933151,137.85335012709245,141.97271542462877,-94.79952656867572,-94.79952656867572,-94.79952656867572,12.163194814184793,12.163194814184793,12.163194814184793,0.4540217870466334,0.4540217870466334,0.4540217870466334,-107.41674316990712,-107.41674316990712,-107.41674316990712,0.0,0.0,0.0,45.07331118543807
2024-07-26 04:00:00,139.86730769404642,-36.79372687750571,122.92977787478672,137.84712660515066,141.9679292572232,-99.16960499021742,-99.16960499021742,-99.16960499021742,7.795297672729835,7.795297672729835,7.795297672729835,0.4758208475457155,0.4758208475457155,0.4758208475457155,-107.44072351049296,-107.44072351049296,-107.44072351049296,0.0,0.0,0.0,40.697702703828995
2024-07-26 05:00:00,139.86177763397902,-48.187762528745694,112.91767613014133,137.84090308320887,141.96314308981755,-105.18768408876666,-105.18768408876666,-105.18768408876666,1.7526610115144219,1.7526610115144219,1.7526610115144219,0.5240550360170633,0.5240550360170633,0.5240550360170633,-107.46440013629815,-107.46440013629815,-107.46440013629815,0.0,0.0,0.0,34.67409354521236
2024-07-26 06:00:00,139.85624757391162,-57.991829397557964,114.71162858614355,137.83467956126705,141.95835692241195,-110.42630806187789,-110.42630806187789,-110.42630806187789,-3.5377900000167,-3.5377900000167,-3.5377900000167,0.5992518845213333,0.5992518845213333,0.5992518845213333,-107.48776994638253,-107.48776994638253,-107.48776994638253,0.0,0.0,0.0,29.429939512033727
2024-07-26 07:00:00,139.85071751384424,-52.61689237597117,106.74888598884542,137.82845603932532,141.95357075500635,-111.33208945972507,-111.33208945972507,-111.33208945972507,-4.522826078864724,-4.522826078864724,-4.522826078864724,0.7015664572782008,0.7015664572782008,0.7015664572782008,-107.51082983813855,-107.51082983813855,-107.51082983813855,0.0,0.0,0.0,28.518628054119176
2024-07-26 08:00:00,139.84518745377684,-48.00273388688195,112.45642965024958,137.8222325173835,141.9487845876007,-106.9674075042688,-106.9674075042688,-106.9674075042688,-0.26460209718352584,-0.26460209718352584,-0.26460209718352584,0.8307713003931458,0.8307713003931458,0.8307713003931458,-107.53357670747843,-107.53357670747843,-107.53357670747843,0.0,0.0,0.0,32.87777994950804
2024-07-26 09:00:00,139.83965739370947,-44.4351831158704,124.5663973917197,137.81600899544173,141.94399842019513,-100.59306571145311,-100.59306571145311,-100.59306571145311,5.976690516492089,5.976690516492089,5.976690516492089,0.9862512210985727,0.9862512210985727,0.9862512210985727,-107.55600744904378,-107.55600744904378,-107.55600744904378,0.0,0.0,0.0,39.246591682256366
2024-07-26 10:00:00,139.83412733364207,-37.658831159973694,121.2775756250836,137.8097854734999,141.9392122527895,-97.2817406135028,-97.2817406135028,-97.2817406135028,9.129375332668111,9.129375332668111,9.129375332668111,1.1670030101660827,1.1670030101660827,1.1670030101660827,-107.57811895633701,-107.57811895633701,-107.57811895633701,0.0,0.0,0.0,42.55238672013927
2024-07-26 11:00:00,139.82859727357467,-45.95829924349953,120.89364288017084,137.8035619515581,141.9344260853839,-99.74287762941618,-99.74287762941618,-99.74287762941618,6.485390333177998,6.485390333177998,6.485390333177998,1.371640159367713,1.371640159367713,1.371640159367713,-107.59990812196189,-107.59990812196189,-107.59990812196189,0.0,0.0,0.0,40.08571964415849
2024-07-26 12:00:00,139.8230672135073,-47.78240356626316,113.61959313915287,137.79733842961633,141.92963991797828,-106.36238927537984,-106.36238927537984,-106.36238927537984,-0.33941999995777855,-0.33941999995777855,-0.33941999995777855,1.5984025623625784,1.5984025623625784,1.5984025623625784,-107.62137183778465,-107.62137183778465,-107.62137183778465,0.0,0.0,0.0,33.46067793812746
2024-07-26 13:00:00,139.81753715343987,-56.68308082338189,106.03220405992323,137.79111490767448,141.92485375057262,-113.25780297464318,-113.25780297464318,-113.25780297464318,-7.460467103447908,-7.460467103447908,-7.460467103447908,1.8451711239086919,1.8451711239086919,1.8451711239086919,-107.64250699510396,-107.64250699510396,-107.64250699510396,0.0,0.0,0.0,26.55973417879669
2024-07-26 14:00:00,139.8120070933725,-57.143200522028536,103.47959100924528,137.78489138573275,141.92006758316703,-118.13720419968784,-118.13720419968784,-118.13720419968784,-12.583380855113607,-12.583380855113607,-12.583380855113607,2.1094871403216264,2.1094871403216264,2.1094871403216264,-107.66331048489586,-107.66331048489586,-107.66331048489586,0.0,0.0,0.0,21.674802893684657
2024-07-26 15:00:00,139.8064770333051,-66.20425920649343,104.1008102382506,137.77866786379096,141.91528141576143,-121.98842775971318,-121.98842775971318,-121.98842775971318,-16.693224814142958,-16.693224814142958,-16.693224814142958,2.388576252357428,2.388576252357428,2.388576252357428,-107.68377919792765,-107.68377919792765,-107.68377919792765,0.0,0.0,0.0,17.818049273591924
2024-07-26 16:00:00,139.8009469732377,-70.62897836539436,87.32857132337824,137.7724443418491,141.91049524835583,-126.91630121547581,-126.91630121547581,-126.91630121547581,-21.891767903238406,-21.891767903238406,-21.891767903238406,2.679376712765698,2.679376712765698,2.679376712765698,-107.70391002500311,-107.70391002500311,-107.70391002500311,0.0,0.0,0.0,12.884645757761888
2024-07-26 17:00:00,139.79541691317033,-75.25271884849373,86.59601786846805,137.76622081990735,141.90570908095023,-132.4913860297696,-132.4913860297696,-132.4913860297696,-27.74625782804026,-27.74625782804026,-27.74625782804026,2.978571655390449,2.978571655390449,2.978571655390449,-107.72369985711977,-107.72369985711977,-107.72369985711977,0.0,0.0,0.0,7.304030883400742
2024-07-26 18:00:00,139.7898868531029,-75.65878488810667,82.92979858487205,137.75999729796553,141.90092291354458,-134.6588505856937,-134.6588505856937,-134.6588505856937,-30.198330000004606,-30.198330000004606,-30.198330000004606,3.2826249999990775,3.2826249999990775,3.2826249999990775,-107.7431455856882,-107.7431455856882,-107.7431455856882,0.0,0.0,0.0,5.1310362674092005
2024-07-26 19:00:00,139.78435679303553,-63.467501305887986,92.58298101325182,137.75377377602376,141.89613674613898,-128.79321021933458,-128.79321021933458,-128.79321021933458,-24.618786695491597,-24.618786695491597,-24.618786695491597,3.587820578832405,3.587820578832405,3.587820578832405,-107.76224410267538,-107.76224410267538,-107.76224410267538,0.0,0.0,0.0,10.991146573700945
2024-07-26 20:00:00,139.77882673296813,-56.98231138246845,105.48298873464921,137.74755025408197,141.89135057873335,-114.25689594541059,-114.25689594541059,-114.25689594541059,-10.366207673649445,-10.366207673649445,-10.366207673649445,3.890304029066545,3.890304029066545,3.890304029066545,-107.7809923008277,-107.7809923008277,-107.7809923008277,0.0,0.0,0.0,25.521930787557537
2024-07-26 21:00:00,139.77329667290073,-41.991481712142516,124.26988384957673,137.74132673214018,141.88656441132773,-96.05108063370733,-96.05108063370733,-96.05108063370733,7.562179483076308,7.562179483076308,7.562179483076308,4.186126957074049,4.186126957074049,4.186126957074049,-107.79938707385769,-107.79938707385769,-107.79938707385769,0.0,0.0,0.0,43.7222160391934
2024-07-26 22:00:00,139.76776661283336,-25.774700954978318,142.95451287945923,137.7351032101984,141.88177824392216,-81.69215161223578,-81.69215161223578,-81.69215161223578,21.653980855469207,21.653980855469207,21.653980855469207,4.47129284892243,4.47129284892243,4.47129284892243,-107.8174253166274,-107.8174253166274,-107.8174253166274,0.0,0.0,0.0,58.07561500059758
2024-07-26 23:00:00,139.76223655276593,-16.582705511734428,142.51842873280708,137.72887968825654,141.87699207651653,-75.90704730592624,-75.90704730592624,-75.90704730592624,27.186252441581342,27.186252441581342,27.186252441581342,4.741804177816041,4.741804177816041,4.741804177816041,-107.83510392532364,-107.83510392532364,-107.83510392532364,0.0,0.0,0.0,63.855189246839686
2024-07-27 00:00:00,139.75670649269856,-19.959309150848703,140.50078662818783,137.72265616631478,141.87220590911093,-77.79200965769603,-77.79200965769603,-77.79200965769603,25.06670000015551,25.06670000015551,25.06670000015551,4.99371013985074,4.99371013985074,4.99371013985074,-107.8524197977023,-107.8524197977023,-107.8524197977023,0.0,0.0,0.0,61.96469683500253
2024-07-27 01:00:00,139.75117643263115,-26.657280993499718,134.20428337795454,137.716432644373,141.8674197417053,-82.73102147448216,-82.73102147448216,-82.73102147448216,19.915193920266898,19.915193920266898,19.915193920266898,5.223154438444335,5.223154438444335,5.223154438444335,-107.8693698331934,-107.8693698331934,-107.8693698331934,0.0,0.0,0.0,57.02015495814899
2024-07-27 02:00:00,139.74564637256375,-28.036099360819687,140.27710122521557,137.7102091224312,141.86263357429968,-86.92338373086564,-86.92338373086564,-86.92338373086564,15.536144667564038,15.536144667564038,15.536144667564038,5.426422534754305,5.426422534754305,5.426422534754305,-107.88595093318398,-107.88595093318398,-107.88595093318398,0.0,0.0,0.0,52.82226264169812
2024-07-27 03:00:00,139.74011631249638,-33.04156578573325,127.53107312570309,137.70398560048943,141.85784740689408,-90.13897740331618,-90.13897740331618,-90.13897740331618,12.163194814323058,12.163194814323058,12.163194814323058,5.599987783492347,5.599987783492347,5.599987783492347,-107.90216000113159,-107.90216000113159,-107.90216000113159,0.0,0.0,0.0,49.60113890918021
2024-07-27 04:00:00,139.73458625242895,-37.683225208702865,123.21486667338435,137.69776207854758,141.85306123948843,-94.38214038560396,-94.38214038560396,-94.38214038560396,7.795297672668761,7.795297672668761,7.795297672668761,5.740555884526743,5.740555884526743,5.740555884526743,-107.91799394279947,-107.91799394279947,-107.91799394279947,0.0,0.0,0.0,45.35244586682499
2024-07-27 05:00:00,139.72905619236158,-42.903520758379486,127.6581052801566,137.69153855660582,141.84827507208286,-100.33568155637259,-100.33568155637259,-100.33568155637259,1.7526610117606842,1.7526610117606842,1.7526610117606842,5.845107098310695,5.845107098310695,5.845107098310695,-107.93344966644399,-107.93344966644399,-107.93344966644399,0.0,0.0,0.0,39.39337463598899
2024-07-27 06:00:00,139.72352613229418,-44.97981181495305,116.51994183476197,137.685315034664,141.84348890467723,-105.57537838548934,-105.57537838548934,-105.57537838548934,-3.5377899998746365,-3.5377899998746365,-3.5377899998746365,5.910935697369188,5.910935697369188,5.910935697369188,-107.9485240829839,-107.9485240829839,-107.9485240829839,0.0,0.0,0.0,34.14814774680484
2024-07-27 07:00:00,139.71799607222678,-38.57541437963469,115.6713416929786,137.6790915127222,141.8387027372716,-106.55035402816743,-106.55035402816743,-106.55035402816743,-4.522826078936986,-4.522826078936986,-4.522826078936986,5.935686157005112,5.935686157005112,5.935686157005112,-107.96321410623557,-107.96321410623557,-107.96321410623557,0.0,0.0,0.0,33.16764204405935
2024-07-27 08:00:00,139.71246601215938,-40.646247553975144,117.34822089627426,137.67286799078042,141.833916569866,-102.32473312385032,-102.32473312385032,-102.32473312385032,-0.26460209700315124,-0.26460209700315124,-0.26460209700315124,5.917385626201857,5.917385626201857,5.917385626201857,-107.97751665304904,-107.97751665304904,-107.97751665304904,0.0,0.0,0.0,37.38773288830906
2024-07-27 09:00:00,139.70693595209198,-35.645804405550365,125.73657557986813,137.66664446883863,141.82913040246038,-96.16026586516925,-96.16026586516925,-96.16026586516925,5.976690516277685,5.976690516277685,5.976690516277685,5.8544722620900425,5.8544722620900425,5.8544722620900425,-107.99142864353698,-107.99142864353698,-107.99142864353698,0.0,0.0,0.0,43.54667008692273
2024-07-27 10:00:00,139.7014058920246,-36.4507998822222,124.89180133114382,137.66042137424242,141.82434423505478,-93.12975260837511,-93.12975260837511,-93.12975260837511,9.129375332654725,9.129375332654725,9.129375332654725,5.745819060239366,5.745819060239366,5.745819060239366,-108.0049470012692,-108.0049470012692,-108.0049470012692,0.0,0.0,0.0,46.571653283649496
2024-07-27 11:00:00,139.6958758319572,-34.10461400239543,121.85173682159228,137.6541987069918,141.81955806764915,-95.9419254546604,-95.9419254546604,-95.9419254546604,6.4853903330996445,6.4853903330996445,6.4853903330996445,5.590752865680063,5.590752865680063,5.590752865680063,-108.0180686534401,-108.0180686534401,-108.0180686534401,0.0,0.0,0.0,43.7539503772968
2024-07-27 12:00:00,139.6903457718898,-39.18268935217958,124.8693982157634,137.64797603974117,141.81477190024356,-102.98114222436304,-102.98114222436304,-102.98114222436304,-0.3394200000558342,-0.3394200000558342,-0.3394200000558342,5.389068306768618,5.389068306768618,5.389068306768618,-108.03079053107582,-108.03079053107582,-108.03079053107582,0.0,0.0,0.0,36.70920354752677
2024-07-27 13:00:00,139.68481571182244,-52.32997202344346,106.47649138204083,137.6417533724905,141.8099857328379,-110.36254021789114,-110.36254021789114,-110.36254021789114,-7.460467103204291,-7.460467103204291,-7.460467103204291,5.141036454558894,5.141036454558894,5.141036454558894,-108.04310956924573,-108.04310956924573,-108.04310956924573,0.0,0.0,0.0,29.3222754939313
2024-07-27 14:00:00,139.67928565175504,-54.205641133726054,100.4733104790162,137.6355307052399,141.8051995654323,-115.79099548944299,-115.79099548944299,-115.79099548944299,-12.583380855168981,-12.583380855168981,-12.583380855168981,4.847408072942441,4.847408072942441,4.847408072942441,-108.05502270721645,-108.05502270721645,-108.05502270721645,0.0,0.0,0.0,23.888290162312046
2024-07-27 15:00:00,139.67375559168767,-64.24924861196315,101.18429187609861,137.6293080379893,141.80041339802673,-120.25034031300335,-120.25034031300335,-120.25034031300335,-16.693224814188383,-16.693224814188383,-16.693224814188383,4.509411389856983,4.509411389856983,4.509411389856983,-108.06652688867194,-108.06652688867194,-108.06652688867194,0.0,0.0,0.0,19.423415278684317
2024-07-27 16:00:00,139.66822553162027,-62.05500725493893,95.43394558643715,137.6230853707386,141.79562025130357,-125.84064257923569,-125.84064257923569,-125.84064257923569,-21.891767903362737,-21.891767903362737,-21.891767903362737,4.128744386020231,4.128744386020231,4.128744386020231,-108.07761906189317,-108.07761906189317,-108.07761906189317,0.0,0.0,0.0,13.827582952384574
2024-07-27 17:00:00,139.66269547155287,-78.5291905129132,87.37554097030721,137.61686270348798,141.79082310966993,-132.12699234516444,-132.12699234516444,-132.12699234516444,-27.746257828151908,-27.746257828151908,-27.746257828151908,3.7075616629602894,3.7075616629602894,3.7075616629602894,-108.08829617997283,-108.08829617997283,-108.08829617997283,0.0,0.0,0.0,7.535703126388427
2024-07-27 18:00:00,139.65716541148547,-77.19311418561364,88.88265865992312,137.61064003623736,141.78602596803623,-135.04842918300614,-135.04842918300614,-135.04842918300614,-30.198330000002432,-30.198330000002432,-30.198330000002432,3.248456017957119,3.248456017957119,3.248456017957119,-108.0985552009608,-108.0985552009608,-108.0985552009608,0.0,0.0,0.0,4.60873622847933
2024-07-27 19:00:00,139.65163535141807,-75.31427552852034,87.6465049598273,137.6044173689867,141.78122882640255,-129.97274486519407,-129.97274486519407,-129.97274486519407,-24.618786695313375,-24.618786695313375,-24.618786695313375,2.7544349182436303,2.7544349182436303,2.7544349182436303,-108.10839308812434,-108.10839308812434,-108.10839308812434,0.0,0.0,0.0,9.678890486223992
2024-07-27 20:00:00,139.6461052913507,-59.24514440925497,98.61158906267983,137.5981947017361,141.7764316847689,-116.25512235645316,-116.25512235645316,-116.25512235645316,-10.3662076734458,-10.3662076734458,-10.3662076734458,2.228892127094162,2.228892127094162,2.228892127094162,-108.11780681010153,-108.11780681010153,-108.11780681010153,0.0,0.0,0.0,23.390982934897536
2024-07-27 21:00:00,139.6405752312833,-41.92453989066385,129.30729668896174,137.59197203448548,141.77163454313526,-98.88903906315478,-98.88903906315478,-98.88903906315478,7.5621794833876255,7.5621794833876255,7.5621794833876255,1.6755747945301207,1.6755747945301207,1.6755747945301207,-108.12679334107253,-108.12679334107253,-108.12679334107253,0.0,0.0,0.0,40.75153616812851
2024-07-27 22:00:00,139.6350451712159,-32.34257051811357,130.96785468870695,137.58574936723483,141.76683740150156,-85.38282242445854,-85.38282242445854,-85.38282242445854,21.653980855593446,21.653980855593446,21.653980855593446,1.0985463809534177,1.0985463809534177,1.0985463809534177,-108.13534966100539,-108.13534966100539,-108.13534966100539,0.0,0.0,0.0,54.252222746757354
2024-07-27 23:00:00,139.6295151111485,-15.754896188669743,139.70015774302203,137.57952669998417,141.76204025986792,-80.4550744834549,-80.4550744834549,-80.4550744834549,27.18625244159055,27.18625244159055,27.18625244159055,0.5021458307609252,0.5021458307609252,0.5021458307609252,-108.14347275580637,-108.14347275580637,-108.14347275580637,0.0,0.0,0.0,59.1744406276936
2024-07-28 00:00:00,139.6239850510811,-22.723752918212874,133.71571884995492,137.57330403273355,141.75724311823427,-83.19351615626881,-83.19351615626881,-83.19351615626881,25.06670000005496,25.06670000005496,25.06670000005496,-0.10905653877334316,-0.10905653877334316,-0.10905653877334316,-108.15115961755043,-108.15115961755043,-108.15115961755043,0.0,0.0,0.0,56.43046889481228
2024-07-28 01:00:00,139.61845499101372,-28.43661720063469,135.02983836558957,137.56708136548295,141.75244597660057,-88.97351925345855,-88.97351925345855,-88.97351925345855,19.915193920153758,19.915193920153758,19.915193920153758,-0.7303059289828917,-0.7303059289828917,-0.7303059289828917,-108.15840724462943,-108.15840724462943,-108.15840724462943,0.0,0.0,0.0,50.64493573755517
2024-07-28 02:00:00,139.61292493094632,-35.21494422241316,125.67533335648714,137.5608586982323,141.74764883496692,-93.98578016809931,-93.98578016809931,-93.98578016809931,15.53614466749048,15.53614466749048,15.53614466749048,-1.3567121936049649,-1.3567121936049649,-1.3567121936049649,-108.16521264198484,-108.16521264198484,-108.16521264198484,0.0,0.0,0.0,45.62714476284701
2024-07-28 03:00:00,139.60739487087892,-39.66563982249754,121.69181597798338,137.55463603098167,141.74285169333325,-97.99167865542313,-97.99167865542313,-97.99167865542313,12.163194814238105,12.163194814238105,12.163194814238105,-1.9833006483634905,-1.9833006483634905,-1.9833006483634905,-108.17157282129774,-108.17157282129774,-108.17157282129774,0.0,0.0,0.0,41.61571621545579
2024-07-28 04:00:00,139.60186481081155,-39.190293860361464,114.39376695151837,137.54841336373104,141.7380545516996,-102.9872510971257,-102.9872510971257,-102.9872510971257,7.795297672607686,7.795297672607686,7.795297672607686,-2.605063968595267,-2.605063968595267,-2.605063968595267,-108.17748480113812,-108.17748480113812,-108.17748480113812,0.0,0.0,0.0,36.614613713685856
2024-07-28 05:00:00,139.59633475074412,-53.27012052151259,108.39420550442019,137.54219069648036,141.7332574100659,-109.6472991705078,-109.6472991705078,-109.6472991705078,1.7526610116864025,1.7526610116864025,1.7526610116864025,-3.2170145749696784,-3.2170145749696784,-3.2170145749696784,-108.18294560722451,-108.18294560722451,-108.18294560722451,0.0,0.0,0.0,29.949035580236327
2024-07-28 06:00:00,139.59080469067675,-61.93066292269404,100.99931468988322,137.53596802922976,141.7284602684323,-115.53997917274046,-115.53997917274046,-115.53997917274046,-3.537789999920078,-3.537789999920078,-3.537789999920078,-3.814236900247817,-3.814236900247817,-3.814236900247817,-108.18795227257255,-108.18795227257255,-108.18795227257255,0.0,0.0,0.0,24.05082551793629
2024-07-28 07:00:00,139.58527463060932,-58.93848778149412,101.7915072422711,137.5297453619791,141.72366312679858,-117.1072668456102,-117.1072668456102,-117.1072668456102,-4.522826078915688,-4.522826078915688,-4.522826078915688,-4.391938929012482,-4.391938929012482,-4.391938929012482,-108.19250183768202,-108.19250183768202,-108.19250183768202,0.0,0.0,0.0,22.47800778499912
2024-07-28 08:00:00,139.57974457054195,-57.57217749040649,104.51977299100254,137.5235226947285,141.71886598516494,-113.4066958625864,-113.4066958625864,-113.4066958625864,-0.26460209724135025,-0.26460209724135025,-0.26460209724135025,-4.945502414589817,-4.945502414589817,-4.945502414589817,-108.19659135075524,-108.19659135075524,-108.19659135075524,0.0,0.0,0.0,26.173048707955545
2024-07-28 09:00:00,139.57421451047458,-52.99850790243029,112.95184224172449,137.51730002747786,141.7140688435313,-107.69405854090476,-107.69405854090476,-107.69405854090476,5.976690516338612,5.976690516338612,5.976690516338612,-5.470531189359609,-5.470531189359609,-5.470531189359609,-108.20021786788375,-108.20021786788375,-108.20021786788375,0.0,0.0,0.0,31.880155969569813
2024-07-28 10:00:00,139.56868445040715,-48.31695802087279,119.15127526383938,137.5110773602272,141.70927170189756,-105.03690012866218,-105.03690012866218,-105.03690012866218,9.129375332702688,9.129375332702688,9.129375332702688,-5.962897008110258,-5.962897008110258,-5.962897008110258,-108.20337845325462,-108.20337845325462,-108.20337845325462,0.0,0.0,0.0,34.531784321744965
2024-07-28 11:00:00,139.56315439033978,-55.10730570094996,116.92008726111004,137.5048546929766,141.70447456026395,-108.13946224124271,-108.13946224124271,-108.13946224124271,6.485390333308,6.485390333308,6.485390333308,-6.418782395266043,-6.418782395266043,-6.418782395266043,-108.20607017928467,-108.20607017928467,-108.20607017928467,0.0,0.0,0.0,31.423692149097064
2024-07-28 12:00:00,139.55762433027238,-56.799399173487934,98.69560072358479,137.49863202572595,141.69967741863027,-115.38243012663636,-115.38243012663636,-115.38243012663636,-0.339419999757925,-0.339419999757925,-0.339419999757925,-6.8347199999868185,-6.8347199999868185,-6.8347199999868185,-108.20829012689164,-108.20829012689164,-108.20829012689164,0.0,0.0,0.0,24.17519420363601
2024-07-28 13:00:00,139.55209427020498,-67.2624384795722,96.34837428406254,137.49240935847533,141.6948802769966,-122.87813049537942,-122.87813049537942,-122.87813049537942,-7.460467103277466,-7.460467103277466,-7.460467103277466,-7.207628006455958,-7.207628006455958,-7.207628006455958,-108.21003538564601,-108.21003538564601,-108.21003538564601,0.0,0.0,0.0,16.673963774825552
2024-07-28 14:00:00,139.5465642101376,-79.65597025561951,86.23619428067421,137.48618669122473,141.69008313536295,-128.32952510292412,-128.32952510292412,-128.32952510292412,-12.583380855003213,-12.583380855003213,-12.583380855003213,-7.53484119398256,-7.53484119398256,-7.53484119398256,-108.21130305393834,-108.21130305393834,-108.21130305393834,0.0,0.0,0.0,11.21703910721348
2024-07-28 15:00:00,139.54103415007017,-78.71312116370686,87.08268242854406,137.47996402397405,141.68528599372928,-132.71945234623163,-132.71945234623163,-132.71945234623163,-16.693224814015675,-16.693224814015675,-16.693224814015675,-7.814137292987944,-7.814137292987944,-7.814137292987944,-108.21209023922802,-108.21209023922802,-108.21209023922802,0.0,0.0,0.0,6.821581803838541
2024-07-28 16:00:00,139.5355040900028,-81.41259972883508,80.74786221880281,137.47374135672342,141.6804888520956,-138.1479203008406,-138.1479203008406,-138.1479203008406,-21.89176790313018,-21.89176790313018,-21.89176790313018,-8.043758339523325,-8.043758339523325,-8.043758339523325,-108.21239405818712,-108.21239405818712,-108.21239405818712,0.0,0.0,0.0,1.3875837891621927
2024-07-28 17:00:00,139.5299740299354,-84.84460760234695,75.62507431237412,137.4675186894728,141.67569171046193,-144.18089625658027,-144.18089625658027,-144.18089625658027,-27.74625782826356,-27.74625782826356,-27.74625782826356,-8.222426791396614,-8.222426791396614,-8.222426791396614,-108.21221163692009,-108.21221163692009,-108.21221163692009,0.0,0.0,0.0,0.0
2024-07-28 18:00:00,139.52444396986803,-87.24213248436413,67.669749923312,137.46129602222217,141.6708945688283,-146.75922634254508,-146.75922634254508,-146.75922634254508,-30.19833000004129,-30.19833000004129,-30.19833000004129,-8.349356231344121,-8.349356231344121,-8.349356231344121,-108.21154011115966,-108.21154011115966,-108.21154011115966,0.0,0.0,0.0,0.0
2024-07-28 19:00:00,139.51891390980066,-85.06405015570688,84.50071433322957,137.45507335497155,141.66609742719461,-141.2534198693065,-141.2534198693065,-141.2534198693065,-24.618786695717038,-24.618786695717038,-24.618786695717038,-8.424256547182576,-8.424256547182576,-8.424256547182576,-108.2103766264069,-108.2103766264069,-108.2103766264069,0.0,0.0,0.0,0.0
2024-07-28 20:00:00,139.51338384973323,-70.60692198539203,90.9233853207181,137.4488506877209,141.66130028556094,-127.02225955715318,-127.02225955715318,-127.02225955715318,-10.36620767313481,-10.36620767313481,-10.36620767313481,-8.447333545810661,-8.447333545810661,-8.447333545810661,-108.2087183382077,-108.2087183382077,-108.2087183382077,0.0,0.0,0.0,12.491124292580054
2024-07-28 21:00:00,139.50785378966586,-50.590391629406035,114.32770770907364,137.44262802047027,141.6565031439273,-109.0636659522364,-109.0636659522364,-109.0636659522364,7.562179483583109,7.562179483583109,7.562179483583109,-8.419283023563189,-8.419283023563189,-8.419283023563189,-108.20656241225632,-108.20656241225632,-108.20656241225632,0.0,0.0,0.0,30.444187837429453
2024-07-28 22:00:00,139.50232372959846,-35.339092723495945,130.82136016616414,137.4364053532196,141.65170600229362,-94.89120455139245,-94.89120455139245,-94.89120455139245,21.653980855196085,21.653980855196085,21.653980855196085,-8.341279381956664,-8.341279381956664,-8.341279381956664,-108.20390602463188,-108.20390602463188,-108.20390602463188,0.0,0.0,0.0,44.61111917820601
2024-07-28 23:00:00,139.49679366953106,-29.274516209725505,130.50539243335305,137.430182685969,141.64690886065995,-89.22945286311312,-89.22945286311312,-89.22945286311312,27.18625244159975,27.18625244159975,27.18625244159975,-8.214958942705739,-8.214958942705739,-8.214958942705739,-108.20074636200714,-108.20074636200714,-108.20074636200714,0.0,0.0,0.0,50.267340806417934
